Day,Date,Time,Entry,is_weekend,rain_desc
Sunday,8/6/2023,15:00,2982,1,Trace Rain
Sunday,8/6/2023,16:00,3174,1,Trace Rain
Sunday,8/6/2023,17:00,3202,1,Trace Rain
Sunday,8/6/2023,18:00,3205,1,Trace Rain
Sunday,8/6/2023,19:00,2944,1,Trace Rain
Sunday,8/6/2023,20:00,2483,1,Trace Rain
Sunday,8/6/2023,21:00,1868,1,Trace Rain
Sunday,8/6/2023,22:00,80,1,Trace Rain
Sunday,8/6/2023,23:00,0,1,Trace Rain
Monday,8/7/2023,4:00,0,0,Moderate Rain
Monday,8/7/2023,5:00,3339,0,Moderate Rain
Monday,8/7/2023,6:00,5070,0,Moderate Rain
Monday,8/7/2023,7:00,5248,0,Moderate Rain
Monday,8/7/2023,8:00,4854,0,Moderate Rain
Monday,8/7/2023,9:00,3983,0,Moderate Rain
Monday,8/7/2023,10:00,3589,0,Moderate Rain
Monday,8/7/2023,11:00,3081,0,Moderate Rain
Monday,8/7/2023,12:00,2965,0,Moderate Rain
Monday,8/7/2023,13:00,2964,0,Moderate Rain
Monday,8/7/2023,14:00,2926,0,Moderate Rain
Monday,8/7/2023,15:00,2853,0,Moderate Rain
Monday,8/7/2023,16:00,3424,0,Moderate Rain
Monday,8/7/2023,17:00,4036,0,Moderate Rain
Monday,8/7/2023,18:00,3425,0,Moderate Rain
Monday,8/7/2023,19:00,3812,0,Moderate Rain
Monday,8/7/2023,20:00,2927,0,Moderate Rain
Monday,8/7/2023,21:00,1736,0,Moderate Rain
Monday,8/7/2023,22:00,64,0,Moderate Rain
Monday,8/7/2023,23:00,0,0,Moderate Rain
Tuesday,8/8/2023,4:00,0,0,Light Rain
Tuesday,8/8/2023,5:00,2941,0,Light Rain
Tuesday,8/8/2023,6:00,4881,0,Light Rain
Tuesday,8/8/2023,7:00,5821,0,Light Rain
Tuesday,8/8/2023,8:00,4879,0,Light Rain
Tuesday,8/8/2023,9:00,3829,0,Light Rain
Tuesday,8/8/2023,10:00,2955,0,Light Rain
Tuesday,8/8/2023,11:00,2873,0,Light Rain
Tuesday,8/8/2023,12:00,2959,0,Light Rain
Tuesday,8/8/2023,13:00,2648,0,Light Rain
Tuesday,8/8/2023,14:00,2554,0,Light Rain
Tuesday,8/8/2023,15:00,2791,0,Light Rain
Tuesday,8/8/2023,16:00,3280,0,Light Rain
Tuesday,8/8/2023,17:00,3888,0,Light Rain
Tuesday,8/8/2023,18:00,3819,0,Light Rain
Tuesday,8/8/2023,19:00,3632,0,Light Rain
Tuesday,8/8/2023,20:00,2822,0,Light Rain
Tuesday,8/8/2023,21:00,1916,0,Light Rain
Tuesday,8/8/2023,22:00,67,0,Light Rain
Tuesday,8/8/2023,23:00,0,0,Light Rain
Wednesday,8/9/2023,4:00,0,0,Trace Rain
Wednesday,8/9/2023,5:00,2576,0,Trace Rain
Wednesday,8/9/2023,6:00,4378,0,Trace Rain
Wednesday,8/9/2023,7:00,5251,0,Trace Rain
Wednesday,8/9/2023,8:00,5231,0,Trace Rain
Wednesday,8/9/2023,9:00,3879,0,Trace Rain
Wednesday,8/9/2023,10:00,3040,0,Trace Rain
Wednesday,8/9/2023,11:00,2927,0,Trace Rain
Wednesday,8/9/2023,12:00,3055,0,Trace Rain
Wednesday,8/9/2023,13:00,2799,0,Trace Rain
Wednesday,8/9/2023,14:00,2735,0,Trace Rain
Wednesday,8/9/2023,15:00,2871,0,Trace Rain
Wednesday,8/9/2023,16:00,3392,0,Trace Rain
Wednesday,8/9/2023,17:00,4166,0,Trace Rain
Wednesday,8/9/2023,18:00,3919,0,Trace Rain
Wednesday,8/9/2023,19:00,3675,0,Trace Rain
Wednesday,8/9/2023,20:00,2747,0,Trace Rain
Wednesday,8/9/2023,21:00,1922,0,Trace Rain
Wednesday,8/9/2023,22:00,70,0,Trace Rain
Wednesday,8/9/2023,23:00,0,0,Trace Rain
Thursday,8/10/2023,4:00,0,0,No Rain
Thursday,8/10/2023,5:00,2833,0,No Rain
Thursday,8/10/2023,6:00,4968,0,No Rain
Thursday,8/10/2023,7:00,5474,0,No Rain
Thursday,8/10/2023,8:00,4758,0,No Rain
Thursday,8/10/2023,9:00,3545,0,No Rain
Thursday,8/10/2023,10:00,3002,0,No Rain
Thursday,8/10/2023,11:00,3059,0,No Rain
Thursday,8/10/2023,12:00,3042,0,No Rain
Thursday,8/10/2023,13:00,2989,0,No Rain
Thursday,8/10/2023,14:00,2533,0,No Rain
Thursday,8/10/2023,15:00,2652,0,No Rain
Thursday,8/10/2023,16:00,3339,0,No Rain
Thursday,8/10/2023,17:00,3851,0,No Rain
Thursday,8/10/2023,18:00,4065,0,No Rain
Thursday,8/10/2023,19:00,3431,0,No Rain
Thursday,8/10/2023,20:00,2730,0,No Rain
Thursday,8/10/2023,21:00,1979,0,No Rain
Thursday,8/10/2023,22:00,79,0,No Rain
Thursday,8/10/2023,23:00,0,0,No Rain
Friday,8/11/2023,4:00,0,0,Trace Rain
Friday,8/11/2023,5:00,2589,0,Trace Rain
Friday,8/11/2023,6:00,4448,0,Trace Rain
Friday,8/11/2023,7:00,5254,0,Trace Rain
Friday,8/11/2023,8:00,4643,0,Trace Rain
Friday,8/11/2023,9:00,3914,0,Trace Rain
Friday,8/11/2023,10:00,2884,0,Trace Rain
Friday,8/11/2023,11:00,3153,0,Trace Rain
Friday,8/11/2023,12:00,3151,0,Trace Rain
Friday,8/11/2023,13:00,2975,0,Trace Rain
Friday,8/11/2023,14:00,3032,0,Trace Rain
Friday,8/11/2023,15:00,2837,0,Trace Rain
Friday,8/11/2023,16:00,3560,0,Trace Rain
Friday,8/11/2023,17:00,4037,0,Trace Rain
Friday,8/11/2023,18:00,3909,0,Trace Rain
Friday,8/11/2023,19:00,3734,0,Trace Rain
Friday,8/11/2023,20:00,2997,0,Trace Rain
Friday,8/11/2023,21:00,2036,0,Trace Rain
Friday,8/11/2023,22:00,60,0,Trace Rain
Friday,8/11/2023,23:00,0,0,Trace Rain
Saturday,8/12/2023,4:00,0,1,No Rain
Saturday,8/12/2023,5:00,1897,1,No Rain
Saturday,8/12/2023,6:00,2749,1,No Rain
Saturday,8/12/2023,7:00,3221,1,No Rain
Saturday,8/12/2023,8:00,2779,1,No Rain
Saturday,8/12/2023,9:00,2811,1,No Rain
Saturday,8/12/2023,10:00,2632,1,No Rain
Saturday,8/12/2023,11:00,2610,1,No Rain
Saturday,8/12/2023,12:00,3031,1,No Rain
Saturday,8/12/2023,13:00,2843,1,No Rain
Saturday,8/12/2023,14:00,2758,1,No Rain
Saturday,8/12/2023,15:00,2986,1,No Rain
Saturday,8/12/2023,16:00,3364,1,No Rain
Saturday,8/12/2023,17:00,3817,1,No Rain
Saturday,8/12/2023,18:00,3538,1,No Rain
Saturday,8/12/2023,19:00,3144,1,No Rain
Saturday,8/12/2023,20:00,2620,1,No Rain
Saturday,8/12/2023,21:00,1965,1,No Rain
Saturday,8/12/2023,22:00,69,1,No Rain
Saturday,8/12/2023,23:00,0,1,No Rain
Sunday,8/13/2023,4:00,0,1,Moderate Rain
Sunday,8/13/2023,5:00,1211,1,Moderate Rain
Sunday,8/13/2023,6:00,1596,1,Moderate Rain
Sunday,8/13/2023,7:00,1938,1,Moderate Rain
Sunday,8/13/2023,8:00,2165,1,Moderate Rain
Sunday,8/13/2023,9:00,2472,1,Moderate Rain
Sunday,8/13/2023,10:00,2538,1,Moderate Rain
Sunday,8/13/2023,11:00,2421,1,Moderate Rain
Sunday,8/13/2023,12:00,2939,1,Moderate Rain
Sunday,8/13/2023,13:00,2729,1,Moderate Rain
Sunday,8/13/2023,14:00,2777,1,Moderate Rain
Sunday,8/13/2023,15:00,2864,1,Moderate Rain
Sunday,8/13/2023,16:00,2762,1,Moderate Rain
Sunday,8/13/2023,17:00,3262,1,Moderate Rain
Sunday,8/13/2023,18:00,2871,1,Moderate Rain
Sunday,8/13/2023,19:00,2762,1,Moderate Rain
Sunday,8/13/2023,20:00,2397,1,Moderate Rain
Sunday,8/13/2023,21:00,1805,1,Moderate Rain
Sunday,8/13/2023,22:00,58,1,Moderate Rain
Sunday,8/13/2023,23:00,0,1,Moderate Rain
Monday,8/14/2023,4:00,0,0,Light Rain
Monday,8/14/2023,5:00,3343,0,Light Rain
Monday,8/14/2023,6:00,4975,0,Light Rain
Monday,8/14/2023,7:00,5290,0,Light Rain
Monday,8/14/2023,8:00,5001,0,Light Rain
Monday,8/14/2023,9:00,3749,0,Light Rain
Monday,8/14/2023,10:00,3141,0,Light Rain
Monday,8/14/2023,11:00,3135,0,Light Rain
Monday,8/14/2023,12:00,2874,0,Light Rain
Monday,8/14/2023,13:00,3047,0,Light Rain
Monday,8/14/2023,14:00,2526,0,Light Rain
Monday,8/14/2023,15:00,2806,0,Light Rain
Monday,8/14/2023,16:00,3380,0,Light Rain
Monday,8/14/2023,17:00,3671,0,Light Rain
Monday,8/14/2023,18:00,3918,0,Light Rain
Monday,8/14/2023,19:00,3561,0,Light Rain
Monday,8/14/2023,20:00,2573,0,Light Rain
Monday,8/14/2023,21:00,1796,0,Light Rain
Monday,8/14/2023,22:00,72,0,Light Rain
Monday,8/14/2023,23:00,0,0,Light Rain
Tuesday,8/15/2023,4:00,0,0,Light Rain
Tuesday,8/15/2023,5:00,2931,0,Light Rain
Tuesday,8/15/2023,6:00,4546,0,Light Rain
Tuesday,8/15/2023,7:00,5722,0,Light Rain
Tuesday,8/15/2023,8:00,4792,0,Light Rain
Tuesday,8/15/2023,9:00,4060,0,Light Rain
Tuesday,8/15/2023,10:00,3278,0,Light Rain
Tuesday,8/15/2023,11:00,2960,0,Light Rain
Tuesday,8/15/2023,12:00,2842,0,Light Rain
Tuesday,8/15/2023,13:00,2695,0,Light Rain
Tuesday,8/15/2023,14:00,2842,0,Light Rain
Tuesday,8/15/2023,15:00,2949,0,Light Rain
Tuesday,8/15/2023,16:00,3374,0,Light Rain
Tuesday,8/15/2023,17:00,4115,0,Light Rain
Tuesday,8/15/2023,18:00,4104,0,Light Rain
Tuesday,8/15/2023,19:00,3618,0,Light Rain
Tuesday,8/15/2023,20:00,2778,0,Light Rain
Tuesday,8/15/2023,21:00,2010,0,Light Rain
Tuesday,8/15/2023,22:00,75,0,Light Rain
Tuesday,8/15/2023,23:00,0,0,Light Rain
Wednesday,8/16/2023,4:00,0,0,Light Rain
Wednesday,8/16/2023,5:00,2818,0,Light Rain
Wednesday,8/16/2023,6:00,4535,0,Light Rain
Wednesday,8/16/2023,7:00,5909,0,Light Rain
Wednesday,8/16/2023,8:00,4905,0,Light Rain
Wednesday,8/16/2023,9:00,3889,0,Light Rain
Wednesday,8/16/2023,10:00,3336,0,Light Rain
Wednesday,8/16/2023,11:00,3052,0,Light Rain
Wednesday,8/16/2023,12:00,3092,0,Light Rain
Wednesday,8/16/2023,13:00,2928,0,Light Rain
Wednesday,8/16/2023,14:00,2685,0,Light Rain
Wednesday,8/16/2023,15:00,2833,0,Light Rain
Wednesday,8/16/2023,16:00,3439,0,Light Rain
Wednesday,8/16/2023,17:00,4016,0,Light Rain
Wednesday,8/16/2023,18:00,4456,0,Light Rain
Wednesday,8/16/2023,19:00,3924,0,Light Rain
Wednesday,8/16/2023,20:00,3029,0,Light Rain
Wednesday,8/16/2023,21:00,1807,0,Light Rain
Wednesday,8/16/2023,22:00,68,0,Light Rain
Wednesday,8/16/2023,23:00,0,0,Light Rain
Thursday,8/17/2023,4:00,0,0,Trace Rain
Thursday,8/17/2023,5:00,2712,0,Trace Rain
Thursday,8/17/2023,6:00,4434,0,Trace Rain
Thursday,8/17/2023,7:00,5853,0,Trace Rain
Thursday,8/17/2023,8:00,4446,0,Trace Rain
Thursday,8/17/2023,9:00,3832,0,Trace Rain
Thursday,8/17/2023,10:00,3084,0,Trace Rain
Thursday,8/17/2023,11:00,3220,0,Trace Rain
Thursday,8/17/2023,12:00,2864,0,Trace Rain
Thursday,8/17/2023,13:00,2573,0,Trace Rain
Thursday,8/17/2023,14:00,2821,0,Trace Rain
Thursday,8/17/2023,15:00,2816,0,Trace Rain
Thursday,8/17/2023,16:00,3378,0,Trace Rain
Thursday,8/17/2023,17:00,3903,0,Trace Rain
Thursday,8/17/2023,18:00,4169,0,Trace Rain
Thursday,8/17/2023,19:00,3484,0,Trace Rain
Thursday,8/17/2023,20:00,2638,0,Trace Rain
Thursday,8/17/2023,21:00,1867,0,Trace Rain
Thursday,8/17/2023,22:00,54,0,Trace Rain
Thursday,8/17/2023,23:00,0,0,Trace Rain
Friday,8/18/2023,4:00,0,0,Light Rain
Friday,8/18/2023,5:00,2582,0,Light Rain
Friday,8/18/2023,6:00,4167,0,Light Rain
Friday,8/18/2023,7:00,5665,0,Light Rain
Friday,8/18/2023,8:00,4791,0,Light Rain
Friday,8/18/2023,9:00,3617,0,Light Rain
Friday,8/18/2023,10:00,3161,0,Light Rain
Friday,8/18/2023,11:00,2886,0,Light Rain
Friday,8/18/2023,12:00,3132,0,Light Rain
Friday,8/18/2023,13:00,3005,0,Light Rain
Friday,8/18/2023,14:00,3052,0,Light Rain
Friday,8/18/2023,15:00,3101,0,Light Rain
Friday,8/18/2023,16:00,3608,0,Light Rain
Friday,8/18/2023,17:00,4013,0,Light Rain
Friday,8/18/2023,18:00,4034,0,Light Rain
Friday,8/18/2023,19:00,3716,0,Light Rain
Friday,8/18/2023,20:00,2881,0,Light Rain
Friday,8/18/2023,21:00,2109,0,Light Rain
Friday,8/18/2023,22:00,81,0,Light Rain
Friday,8/18/2023,23:00,0,0,Light Rain
Saturday,8/19/2023,4:00,0,1,Trace Rain
Saturday,8/19/2023,5:00,1878,1,Trace Rain
Saturday,8/19/2023,6:00,2753,1,Trace Rain
Saturday,8/19/2023,7:00,2920,1,Trace Rain
Saturday,8/19/2023,8:00,2824,1,Trace Rain
Saturday,8/19/2023,9:00,2826,1,Trace Rain
Saturday,8/19/2023,10:00,2740,1,Trace Rain
Saturday,8/19/2023,11:00,2842,1,Trace Rain
Saturday,8/19/2023,12:00,2986,1,Trace Rain
Saturday,8/19/2023,13:00,3104,1,Trace Rain
Saturday,8/19/2023,14:00,2893,1,Trace Rain
Saturday,8/19/2023,15:00,2943,1,Trace Rain
Saturday,8/19/2023,16:00,3851,1,Trace Rain
Saturday,8/19/2023,17:00,4128,1,Trace Rain
Saturday,8/19/2023,18:00,3605,1,Trace Rain
Saturday,8/19/2023,19:00,3057,1,Trace Rain
Saturday,8/19/2023,20:00,2597,1,Trace Rain
Saturday,8/19/2023,21:00,1859,1,Trace Rain
Saturday,8/19/2023,22:00,74,1,Trace Rain
Saturday,8/19/2023,23:00,0,1,Trace Rain
Sunday,8/20/2023,4:00,0,1,Light Rain
Sunday,8/20/2023,5:00,1700,1,Light Rain
Sunday,8/20/2023,6:00,1880,1,Light Rain
Sunday,8/20/2023,7:00,2006,1,Light Rain
Sunday,8/20/2023,8:00,2319,1,Light Rain
Sunday,8/20/2023,9:00,2671,1,Light Rain
Sunday,8/20/2023,10:00,2480,1,Light Rain
Sunday,8/20/2023,11:00,2420,1,Light Rain
Sunday,8/20/2023,12:00,2758,1,Light Rain
Sunday,8/20/2023,13:00,3036,1,Light Rain
Sunday,8/20/2023,14:00,2725,1,Light Rain
Sunday,8/20/2023,15:00,2758,1,Light Rain
Sunday,8/20/2023,16:00,3065,1,Light Rain
Sunday,8/20/2023,17:00,3166,1,Light Rain
Sunday,8/20/2023,18:00,2983,1,Light Rain
Sunday,8/20/2023,19:00,2651,1,Light Rain
Sunday,8/20/2023,20:00,2326,1,Light Rain
Sunday,8/20/2023,21:00,1697,1,Light Rain
Sunday,8/20/2023,22:00,59,1,Light Rain
Sunday,8/20/2023,23:00,0,1,Light Rain
Monday,8/21/2023,4:00,0,0,Moderate Rain
Monday,8/21/2023,5:00,1855,0,Moderate Rain
Monday,8/21/2023,6:00,2252,0,Moderate Rain
Monday,8/21/2023,7:00,2233,0,Moderate Rain
Monday,8/21/2023,8:00,2301,0,Moderate Rain
Monday,8/21/2023,9:00,2388,0,Moderate Rain
Monday,8/21/2023,10:00,2324,0,Moderate Rain
Monday,8/21/2023,11:00,2390,0,Moderate Rain
Monday,8/21/2023,12:00,2218,0,Moderate Rain
Monday,8/21/2023,13:00,2270,0,Moderate Rain
Monday,8/21/2023,14:00,2349,0,Moderate Rain
Monday,8/21/2023,15:00,2609,0,Moderate Rain
Monday,8/21/2023,16:00,2791,0,Moderate Rain
Monday,8/21/2023,17:00,2965,0,Moderate Rain
Monday,8/21/2023,18:00,2715,0,Moderate Rain
Monday,8/21/2023,19:00,3214,0,Moderate Rain
Monday,8/21/2023,20:00,2587,0,Moderate Rain
Monday,8/21/2023,21:00,1776,0,Moderate Rain
Monday,8/21/2023,22:00,37,0,Moderate Rain
Monday,8/21/2023,23:00,0,0,Moderate Rain
Tuesday,8/22/2023,4:00,0,0,Moderate Rain
Tuesday,8/22/2023,5:00,3064,0,Moderate Rain
Tuesday,8/22/2023,6:00,4964,0,Moderate Rain
Tuesday,8/22/2023,7:00,6195,0,Moderate Rain
Tuesday,8/22/2023,8:00,5194,0,Moderate Rain
Tuesday,8/22/2023,9:00,4384,0,Moderate Rain
Tuesday,8/22/2023,10:00,3352,0,Moderate Rain
Tuesday,8/22/2023,11:00,2932,0,Moderate Rain
Tuesday,8/22/2023,12:00,3298,0,Moderate Rain
Tuesday,8/22/2023,13:00,2680,0,Moderate Rain
Tuesday,8/22/2023,14:00,2938,0,Moderate Rain
Tuesday,8/22/2023,15:00,2942,0,Moderate Rain
Tuesday,8/22/2023,16:00,3163,0,Moderate Rain
Tuesday,8/22/2023,17:00,4157,0,Moderate Rain
Tuesday,8/22/2023,18:00,4119,0,Moderate Rain
Tuesday,8/22/2023,19:00,3274,0,Moderate Rain
Tuesday,8/22/2023,20:00,2903,0,Moderate Rain
Tuesday,8/22/2023,21:00,2328,0,Moderate Rain
Tuesday,8/22/2023,22:00,50,0,Moderate Rain
Tuesday,8/22/2023,23:00,0,0,Moderate Rain
Wednesday,8/23/2023,4:00,0,0,Heavy Rain
Wednesday,8/23/2023,5:00,2620,0,Heavy Rain
Wednesday,8/23/2023,6:00,4377,0,Heavy Rain
Wednesday,8/23/2023,7:00,6274,0,Heavy Rain
Wednesday,8/23/2023,8:00,4853,0,Heavy Rain
Wednesday,8/23/2023,9:00,3806,0,Heavy Rain
Wednesday,8/23/2023,10:00,3275,0,Heavy Rain
Wednesday,8/23/2023,11:00,3050,0,Heavy Rain
Wednesday,8/23/2023,12:00,3122,0,Heavy Rain
Wednesday,8/23/2023,13:00,2952,0,Heavy Rain
Wednesday,8/23/2023,14:00,2670,0,Heavy Rain
Wednesday,8/23/2023,15:00,2885,0,Heavy Rain
Wednesday,8/23/2023,16:00,3532,0,Heavy Rain
Wednesday,8/23/2023,17:00,4316,0,Heavy Rain
Wednesday,8/23/2023,18:00,4105,0,Heavy Rain
Wednesday,8/23/2023,19:00,3893,0,Heavy Rain
Wednesday,8/23/2023,20:00,2858,0,Heavy Rain
Wednesday,8/23/2023,21:00,1910,0,Heavy Rain
Wednesday,8/23/2023,22:00,48,0,Heavy Rain
Wednesday,8/23/2023,23:00,0,0,Heavy Rain
Thursday,8/24/2023,4:00,0,0,No Rain
Thursday,8/24/2023,5:00,2179,0,No Rain
Thursday,8/24/2023,6:00,3471,0,No Rain
Thursday,8/24/2023,7:00,5536,0,No Rain
Thursday,8/24/2023,8:00,5305,0,No Rain
Thursday,8/24/2023,9:00,4353,0,No Rain
Thursday,8/24/2023,10:00,3427,0,No Rain
Thursday,8/24/2023,11:00,2876,0,No Rain
Thursday,8/24/2023,12:00,2925,0,No Rain
Thursday,8/24/2023,13:00,2559,0,No Rain
